# ell    tt_lensed   ee_lensed   bb_lensed   te_lensed   tt_unlensed ee_unlensed bb_unlensed te_unlensed kk
14541 7.602779e-02 7.953656e-04 7.417153e-04 -9.584510e-04 7.168464e-12 9.741279e-16 0.000000e+00 5.587988e-14 7.549579e+05
14542 7.601336e-02 7.952605e-04 7.416267e-04 -9.583657e-04 7.165300e-12 9.735652e-16 0.000000e+00 5.585060e-14 7.550764e+05
14543 7.601227e-02 7.951629e-04 7.415365e-04 -9.582542e-04 7.162138e-12 9.730029e-16 0.000000e+00 5.582133e-14 7.551949e+05
14544 7.602441e-02 7.950728e-04 7.414445e-04 -9.581165e-04 7.158977e-12 9.724410e-16 0.000000e+00 5.579208e-14 7.553134e+05
14545 7.604952e-02 7.949900e-04 7.413510e-04 -9.579526e-04 7.155818e-12 9.718793e-16 0.000000e+00 5.576284e-14 7.554319e+05
14546 7.608718e-02 7.949142e-04 7.412559e-04 -9.577632e-04 7.152660e-12 9.713181e-16 0.000000e+00 5.573362e-14 7.555505e+05
14547 7.613683e-02 7.948452e-04 7.411593e-04 -9.575489e-04 7.149504e-12 9.707571e-16 0.000000e+00 5.570442e-14 7.556690e+05
14548 7.619778e-02 7.947826e-04 7.410613e-04 -9.573109e-04 7.146350e-12 9.701965e-16 0.000000e+00 5.567523e-14 7.557876e+05
14549 7.626919e-02 7.947257e-04 7.409620e-04 -9.570505e-04 7.143197e-12 9.696363e-16 0.000000e+00 5.564607e-14 7.559060e+05
14550 7.635012e-02 7.946743e-04 7.408615e-04 -9.567694e-04 7.140045e-12 9.690764e-16 0.000000e+00 5.561691e-14 7.560245e+05
14551 7.643951e-02 7.946275e-04 7.407600e-04 -9.564693e-04 7.136896e-12 9.685168e-16 0.000000e+00 5.558778e-14 7.561431e+05
14552 7.653619e-02 7.945848e-04 7.406575e-04 -9.561523e-04 7.133747e-12 9.679576e-16 0.000000e+00 5.555866e-14 7.562617e+05
14553 7.663893e-02 7.945454e-04 7.405542e-04 -9.558207e-04 7.130601e-12 9.673988e-16 0.000000e+00 5.552956e-14 7.563803e+05
14554 7.674642e-02 7.945087e-04 7.404504e-04 -9.554769e-04 7.127456e-12 9.668402e-16 0.000000e+00 5.550047e-14 7.564989e+05
14555 7.685728e-02 7.944738e-04 7.403461e-04 -9.551234e-04 7.124312e-12 9.662820e-16 0.000000e+00 5.547140e-14 7.566175e+05
14556 7.697012e-02 7.944399e-04 7.402416e-04 -9.547629e-04 7.121171e-12 9.657242e-16 0.000000e+00 5.544235e-14 7.567362e+05
14557 7.708351e-02 7.944062e-04 7.401370e-04 -9.543982e-04 7.118030e-12 9.651667e-16 0.000000e+00 5.541332e-14 7.568548e+05
14558 7.719602e-02 7.943720e-04 7.400325e-04 -9.540320e-04 7.114892e-12 9.646095e-16 0.000000e+00 5.538430e-14 7.569735e+05
14559 7.730623e-02 7.943364e-04 7.399283e-04 -9.536671e-04 7.111754e-12 9.640527e-16 0.000000e+00 5.535529e-14 7.570921e+05
14560 7.741274e-02 7.942986e-04 7.398245e-04 -9.533064e-04 7.108619e-12 9.634962e-16 0.000000e+00 5.532631e-14 7.572108e+05
14561 7.751422e-02 7.942579e-04 7.397214e-04 -9.529524e-04 7.105485e-12 9.629401e-16 0.000000e+00 5.529734e-14 7.573295e+05
14562 7.760937e-02 7.942135e-04 7.396191e-04 -9.526079e-04 7.102352e-12 9.623843e-16 0.000000e+00 5.526839e-14 7.574482e+05
14563 7.769698e-02 7.941647e-04 7.395177e-04 -9.522754e-04 7.099221e-12 9.618289e-16 0.000000e+00 5.523945e-14 7.575668e+05
14564 7.777593e-02 7.941110e-04 7.394173e-04 -9.519572e-04 7.096092e-12 9.612738e-16 0.000000e+00 5.521053e-14 7.576856e+05
14565 7.784518e-02 7.940517e-04 7.393182e-04 -9.516556e-04 7.092964e-12 9.607190e-16 0.000000e+00 5.518163e-14 7.578043e+05
14566 7.790384e-02 7.939864e-04 7.392204e-04 -9.513726e-04 7.089838e-12 9.601646e-16 0.000000e+00 5.515274e-14 7.579230e+05
14567 7.795112e-02 7.939145e-04 7.391241e-04 -9.511100e-04 7.086714e-12 9.596105e-16 0.000000e+00 5.512387e-14 7.580417e+05
14568 7.798637e-02 7.938358e-04 7.390292e-04 -9.508692e-04 7.083591e-12 9.590567e-16 0.000000e+00 5.509502e-14 7.581605e+05
14569 7.800908e-02 7.937499e-04 7.389360e-04 -9.506517e-04 7.080469e-12 9.585033e-16 0.000000e+00 5.506618e-14 7.582792e+05
14570 7.801887e-02 7.936566e-04 7.388443e-04 -9.504584e-04 7.077349e-12 9.579502e-16 0.000000e+00 5.503736e-14 7.583980e+05
14571 7.801555e-02 7.935559e-04 7.387543e-04 -9.502901e-04 7.074231e-12 9.573975e-16 0.000000e+00 5.500855e-14 7.585168e+05
14572 7.799904e-02 7.934477e-04 7.386660e-04 -9.501472e-04 7.071114e-12 9.568451e-16 0.000000e+00 5.497977e-14 7.586356e+05
14573 7.796944e-02 7.933321e-04 7.385793e-04 -9.500299e-04 7.067999e-12 9.562931e-16 0.000000e+00 5.495099e-14 7.587544e+05
14574 7.792700e-02 7.932092e-04 7.384943e-04 -9.499381e-04 7.064885e-12 9.557414e-16 0.000000e+00 5.492224e-14 7.588732e+05
14575 7.787212e-02 7.930792e-04 7.384108e-04 -9.498712e-04 7.061773e-12 9.551900e-16 0.000000e+00 5.489350e-14 7.589918e+05
14576 7.780532e-02 7.929425e-04 7.383289e-04 -9.498285e-04 7.058662e-12 9.546390e-16 0.000000e+00 5.486478e-14 7.591106e+05
14577 7.772729e-02 7.927994e-04 7.382483e-04 -9.498091e-04 7.055553e-12 9.540883e-16 0.000000e+00 5.483607e-14 7.592294e+05
14578 7.763884e-02 7.926504e-04 7.381691e-04 -9.498117e-04 7.052446e-12 9.535379e-16 0.000000e+00 5.480738e-14 7.593483e+05
14579 7.754090e-02 7.924961e-04 7.380912e-04 -9.498346e-04 7.049340e-12 9.529879e-16 0.000000e+00 5.477871e-14 7.594671e+05
14580 7.743451e-02 7.923371e-04 7.380143e-04 -9.498763e-04 7.046235e-12 9.524382e-16 0.000000e+00 5.475005e-14 7.595860e+05
14581 7.732080e-02 7.921740e-04 7.379383e-04 -9.499346e-04 7.043133e-12 9.518889e-16 0.000000e+00 5.472141e-14 7.597049e+05
14582 7.720099e-02 7.920074e-04 7.378632e-04 -9.500074e-04 7.040031e-12 9.513399e-16 0.000000e+00 5.469279e-14 7.598238e+05
14583 7.707639e-02 7.918383e-04 7.377887e-04 -9.500924e-04 7.036932e-12 9.507912e-16 0.000000e+00 5.466418e-14 7.599426e+05
14584 7.694832e-02 7.916672e-04 7.377146e-04 -9.501871e-04 7.033833e-12 9.502429e-16 0.000000e+00 5.463559e-14 7.600615e+05
14585 7.681819e-02 7.914951e-04 7.376409e-04 -9.502889e-04 7.030737e-12 9.496949e-16 0.000000e+00 5.460701e-14 7.601805e+05
14586 7.668740e-02 7.913227e-04 7.375673e-04 -9.503951e-04 7.027642e-12 9.491472e-16 0.000000e+00 5.457846e-14 7.602994e+05
14587 7.655737e-02 7.911509e-04 7.374936e-04 -9.505031e-04 7.024548e-12 9.485999e-16 0.000000e+00 5.454991e-14 7.604183e+05
14588 7.642950e-02 7.909804e-04 7.374197e-04 -9.506101e-04 7.021456e-12 9.480529e-16 0.000000e+00 5.452139e-14 7.605372e+05
14589 7.630517e-02 7.908120e-04 7.373454e-04 -9.507135e-04 7.018366e-12 9.475063e-16 0.000000e+00 5.449288e-14 7.606562e+05
14590 7.618572e-02 7.906465e-04 7.372705e-04 -9.508105e-04 7.015277e-12 9.469600e-16 0.000000e+00 5.446438e-14 7.607752e+05
14591 7.607242e-02 7.904847e-04 7.371949e-04 -9.508986e-04 7.012190e-12 9.464140e-16 0.000000e+00 5.443591e-14 7.608941e+05
14592 7.596650e-02 7.903272e-04 7.371184e-04 -9.509754e-04 7.009104e-12 9.458684e-16 0.000000e+00 5.440745e-14 7.610131e+05
14593 7.586906e-02 7.901746e-04 7.370409e-04 -9.510385e-04 7.006020e-12 9.453230e-16 0.000000e+00 5.437900e-14 7.611321e+05
14594 7.578112e-02 7.900276e-04 7.369622e-04 -9.510857e-04 7.002937e-12 9.447781e-16 0.000000e+00 5.435057e-14 7.612511e+05
14595 7.570360e-02 7.898866e-04 7.368823e-04 -9.511151e-04 6.999856e-12 9.442334e-16 0.000000e+00 5.432216e-14 7.613701e+05
14596 7.563728e-02 7.897522e-04 7.368010e-04 -9.511249e-04 6.996776e-12 9.436891e-16 0.000000e+00 5.429377e-14 7.614891e+05
14597 7.558281e-02 7.896246e-04 7.367182e-04 -9.511136e-04 6.993698e-12 9.431452e-16 0.000000e+00 5.426539e-14 7.616081e+05
14598 7.554072e-02 7.895043e-04 7.366340e-04 -9.510799e-04 6.990621e-12 9.426016e-16 0.000000e+00 5.423702e-14 7.617272e+05
14599 7.551136e-02 7.893913e-04 7.365481e-04 -9.510228e-04 6.987546e-12 9.420583e-16 0.000000e+00 5.420868e-14 7.618462e+05
14600 7.549498e-02 7.892858e-04 7.364607e-04 -9.509415e-04 6.984473e-12 9.415153e-16 0.000000e+00 5.418034e-14 7.619651e+05
14601 7.549162e-02 7.891878e-04 7.363717e-04 -9.508356e-04 6.981401e-12 9.409727e-16 0.000000e+00 5.415203e-14 7.620842e+05
14602 7.550122e-02 7.890974e-04 7.362811e-04 -9.507050e-04 6.978331e-12 9.404304e-16 0.000000e+00 5.412373e-14 7.622032e+05
14603 7.552355e-02 7.890142e-04 7.361889e-04 -9.505498e-04 6.975262e-12 9.398884e-16 0.000000e+00 5.409545e-14 7.623223e+05
14604 7.555821e-02 7.889383e-04 7.360951e-04 -9.503703e-04 6.972194e-12 9.393468e-16 0.000000e+00 5.406718e-14 7.624414e+05
14605 7.560469e-02 7.888691e-04 7.360000e-04 -9.501673e-04 6.969129e-12 9.388055e-16 0.000000e+00 5.403893e-14 7.625605e+05
14606 7.566232e-02 7.888064e-04 7.359034e-04 -9.499417e-04 6.966064e-12 9.382645e-16 0.000000e+00 5.401070e-14 7.626796e+05
14607 7.573032e-02 7.887496e-04 7.358055e-04 -9.496948e-04 6.963002e-12 9.377239e-16 0.000000e+00 5.398248e-14 7.627987e+05
14608 7.580776e-02 7.886983e-04 7.357065e-04 -9.494281e-04 6.959940e-12 9.371836e-16 0.000000e+00 5.395428e-14 7.629179e+05
14609 7.589363e-02 7.886519e-04 7.356065e-04 -9.491432e-04 6.956881e-12 9.366437e-16 0.000000e+00 5.392609e-14 7.630370e+05
14610 7.598680e-02 7.886097e-04 7.355055e-04 -9.488422e-04 6.953823e-12 9.361040e-16 0.000000e+00 5.389792e-14 7.631562e+05
14611 7.608608e-02 7.885709e-04 7.354037e-04 -9.485270e-04 6.950766e-12 9.355647e-16 0.000000e+00 5.386977e-14 7.632753e+05
14612 7.619018e-02 7.885350e-04 7.353014e-04 -9.482000e-04 6.947711e-12 9.350258e-16 0.000000e+00 5.384163e-14 7.633945e+05
14613 7.629778e-02 7.885010e-04 7.351986e-04 -9.478635e-04 6.944657e-12 9.344871e-16 0.000000e+00 5.381351e-14 7.635137e+05
14614 7.640751e-02 7.884682e-04 7.350956e-04 -9.475202e-04 6.941605e-12 9.339488e-16 0.000000e+00 5.378541e-14 7.636329e+05
14615 7.651797e-02 7.884358e-04 7.349924e-04 -9.471725e-04 6.938555e-12 9.334109e-16 0.000000e+00 5.375732e-14 7.637521e+05
14616 7.662775e-02 7.884031e-04 7.348894e-04 -9.468230e-04 6.935506e-12 9.328732e-16 0.000000e+00 5.372924e-14 7.638713e+05
14617 7.673548e-02 7.883691e-04 7.347866e-04 -9.464745e-04 6.932458e-12 9.323359e-16 0.000000e+00 5.370119e-14 7.639905e+05
14618 7.683977e-02 7.883330e-04 7.346842e-04 -9.461296e-04 6.929413e-12 9.317989e-16 0.000000e+00 5.367315e-14 7.641097e+05
14619 7.693931e-02 7.882942e-04 7.345824e-04 -9.457909e-04 6.926368e-12 9.312623e-16 0.000000e+00 5.364512e-14 7.642290e+05
14620 7.703281e-02 7.882519e-04 7.344813e-04 -9.454607e-04 6.923325e-12 9.307260e-16 0.000000e+00 5.361711e-14 7.643482e+05
14621 7.711909e-02 7.882054e-04 7.343812e-04 -9.451417e-04 6.920284e-12 9.301900e-16 0.000000e+00 5.358912e-14 7.644675e+05
14622 7.719703e-02 7.881540e-04 7.342821e-04 -9.448360e-04 6.917244e-12 9.296543e-16 0.000000e+00 5.356114e-14 7.645868e+05
14623 7.726561e-02 7.880972e-04 7.341841e-04 -9.445457e-04 6.914206e-12 9.291190e-16 0.000000e+00 5.353318e-14 7.647060e+05
14624 7.732393e-02 7.880343e-04 7.340874e-04 -9.442728e-04 6.911169e-12 9.285840e-16 0.000000e+00 5.350524e-14 7.648253e+05
14625 7.737120e-02 7.879651e-04 7.339921e-04 -9.440189e-04 6.908134e-12 9.280493e-16 0.000000e+00 5.347731e-14 7.649446e+05
14626 7.740678e-02 7.878891e-04 7.338983e-04 -9.437857e-04 6.905100e-12 9.275150e-16 0.000000e+00 5.344939e-14 7.650637e+05
14627 7.743013e-02 7.878059e-04 7.338059e-04 -9.435742e-04 6.902068e-12 9.269810e-16 0.000000e+00 5.342150e-14 7.651831e+05
14628 7.744089e-02 7.877154e-04 7.337152e-04 -9.433855e-04 6.899037e-12 9.264473e-16 0.000000e+00 5.339362e-14 7.653024e+05
14629 7.743883e-02 7.876175e-04 7.336261e-04 -9.432203e-04 6.896008e-12 9.259140e-16 0.000000e+00 5.336575e-14 7.654217e+05
14630 7.742387e-02 7.875121e-04 7.335385e-04 -9.430791e-04 6.892980e-12 9.253809e-16 0.000000e+00 5.333790e-14 7.655411e+05
14631 7.739609e-02 7.873992e-04 7.334526e-04 -9.429620e-04 6.889954e-12 9.248482e-16 0.000000e+00 5.331007e-14 7.656604e+05
14632 7.735570e-02 7.872790e-04 7.333683e-04 -9.428689e-04 6.886929e-12 9.243159e-16 0.000000e+00 5.328225e-14 7.657798e+05
14633 7.730310e-02 7.871516e-04 7.332855e-04 -9.427994e-04 6.883906e-12 9.237838e-16 0.000000e+00 5.325445e-14 7.658992e+05
14634 7.723877e-02 7.870175e-04 7.332041e-04 -9.427527e-04 6.880884e-12 9.232521e-16 0.000000e+00 5.322666e-14 7.660185e+05
14635 7.716339e-02 7.868769e-04 7.331242e-04 -9.427280e-04 6.877864e-12 9.227207e-16 0.000000e+00 5.319889e-14 7.661379e+05
14636 7.707773e-02 7.867303e-04 7.330456e-04 -9.427241e-04 6.874846e-12 9.221897e-16 0.000000e+00 5.317114e-14 7.662573e+05
14637 7.698268e-02 7.865782e-04 7.329681e-04 -9.427394e-04 6.871828e-12 9.216589e-16 0.000000e+00 5.314340e-14 7.663768e+05
14638 7.687926e-02 7.864213e-04 7.328918e-04 -9.427723e-04 6.868813e-12 9.211285e-16 0.000000e+00 5.311568e-14 7.664962e+05
14639 7.676857e-02 7.862602e-04 7.328163e-04 -9.428210e-04 6.865799e-12 9.205985e-16 0.000000e+00 5.308797e-14 7.666156e+05
14640 7.665182e-02 7.860955e-04 7.327417e-04 -9.428834e-04 6.862786e-12 9.200687e-16 0.000000e+00 5.306028e-14 7.667351e+05
14641 7.653024e-02 7.859280e-04 7.326676e-04 -9.429572e-04 6.859775e-12 9.195393e-16 0.000000e+00 5.303261e-14 7.668545e+05
14642 7.640518e-02 7.857585e-04 7.325941e-04 -9.430401e-04 6.856765e-12 9.190102e-16 0.000000e+00 5.300495e-14 7.669740e+05
14643 7.627797e-02 7.855877e-04 7.325208e-04 -9.431297e-04 6.853757e-12 9.184814e-16 0.000000e+00 5.297731e-14 7.670934e+05
14644 7.615001e-02 7.854165e-04 7.324476e-04 -9.432235e-04 6.850751e-12 9.179530e-16 0.000000e+00 5.294968e-14 7.672129e+05
14645 7.602268e-02 7.852457e-04 7.323745e-04 -9.433188e-04 6.847746e-12 9.174249e-16 0.000000e+00 5.292207e-14 7.673324e+05
14646 7.589736e-02 7.850760e-04 7.323010e-04 -9.434131e-04 6.844742e-12 9.168971e-16 0.000000e+00 5.289447e-14 7.674519e+05
14647 7.577542e-02 7.849083e-04 7.322273e-04 -9.435038e-04 6.841740e-12 9.163696e-16 0.000000e+00 5.286689e-14 7.675714e+05
14648 7.565817e-02 7.847434e-04 7.321529e-04 -9.435885e-04 6.838740e-12 9.158425e-16 0.000000e+00 5.283933e-14 7.676909e+05
14649 7.554687e-02 7.845819e-04 7.320779e-04 -9.436646e-04 6.835740e-12 9.153156e-16 0.000000e+00 5.281178e-14 7.678105e+05
14650 7.544271e-02 7.844247e-04 7.320020e-04 -9.437298e-04 6.832743e-12 9.147892e-16 0.000000e+00 5.278425e-14 7.679300e+05
14651 7.534680e-02 7.842723e-04 7.319251e-04 -9.437819e-04 6.829747e-12 9.142630e-16 0.000000e+00 5.275673e-14 7.680494e+05
14652 7.526016e-02 7.841253e-04 7.318471e-04 -9.438189e-04 6.826752e-12 9.137371e-16 0.000000e+00 5.272923e-14 7.681689e+05
14653 7.518367e-02 7.839842e-04 7.317678e-04 -9.438390e-04 6.823759e-12 9.132116e-16 0.000000e+00 5.270175e-14 7.682885e+05
14654 7.511812e-02 7.838496e-04 7.316873e-04 -9.438403e-04 6.820768e-12 9.126864e-16 0.000000e+00 5.267428e-14 7.684081e+05
14655 7.506416e-02 7.837219e-04 7.316053e-04 -9.438216e-04 6.817778e-12 9.121616e-16 0.000000e+00 5.264682e-14 7.685277e+05
14656 7.502232e-02 7.836012e-04 7.315218e-04 -9.437815e-04 6.814789e-12 9.116370e-16 0.000000e+00 5.261939e-14 7.686473e+05
14657 7.499296e-02 7.834879e-04 7.314369e-04 -9.437192e-04 6.811802e-12 9.111128e-16 0.000000e+00 5.259196e-14 7.687669e+05
14658 7.497632e-02 7.833820e-04 7.313503e-04 -9.436340e-04 6.808816e-12 9.105889e-16 0.000000e+00 5.256456e-14 7.688865e+05
14659 7.497247e-02 7.832837e-04 7.312622e-04 -9.435255e-04 6.805832e-12 9.100653e-16 0.000000e+00 5.253717e-14 7.690061e+05
14660 7.498134e-02 7.831930e-04 7.311726e-04 -9.433935e-04 6.802850e-12 9.095420e-16 0.000000e+00 5.250979e-14 7.691258e+05
14661 7.500271e-02 7.831096e-04 7.310814e-04 -9.432381e-04 6.799868e-12 9.090191e-16 0.000000e+00 5.248243e-14 7.692454e+05
14662 7.503622e-02 7.830333e-04 7.309888e-04 -9.430599e-04 6.796889e-12 9.084965e-16 0.000000e+00 5.245509e-14 7.693651e+05
14663 7.508135e-02 7.829640e-04 7.308947e-04 -9.428594e-04 6.793911e-12 9.079742e-16 0.000000e+00 5.242776e-14 7.694847e+05
14664 7.513747e-02 7.829012e-04 7.307992e-04 -9.426377e-04 6.790934e-12 9.074523e-16 0.000000e+00 5.240045e-14 7.696044e+05
14665 7.520380e-02 7.828445e-04 7.307025e-04 -9.423960e-04 6.787959e-12 9.069306e-16 0.000000e+00 5.237315e-14 7.697241e+05
14666 7.527945e-02 7.827933e-04 7.306047e-04 -9.421356e-04 6.784985e-12 9.064093e-16 0.000000e+00 5.234587e-14 7.698438e+05
14667 7.536342e-02 7.827471e-04 7.305058e-04 -9.418582e-04 6.782013e-12 9.058883e-16 0.000000e+00 5.231860e-14 7.699635e+05
14668 7.545460e-02 7.827053e-04 7.304061e-04 -9.415657e-04 6.779042e-12 9.053676e-16 0.000000e+00 5.229135e-14 7.700832e+05
14669 7.555183e-02 7.826671e-04 7.303056e-04 -9.412602e-04 6.776073e-12 9.048473e-16 0.000000e+00 5.226412e-14 7.702029e+05
14670 7.565384e-02 7.826318e-04 7.302046e-04 -9.409438e-04 6.773105e-12 9.043272e-16 0.000000e+00 5.223690e-14 7.703227e+05
14671 7.575932e-02 7.825987e-04 7.301031e-04 -9.406187e-04 6.770139e-12 9.038075e-16 0.000000e+00 5.220970e-14 7.704424e+05
14672 7.586694e-02 7.825669e-04 7.300013e-04 -9.402876e-04 6.767174e-12 9.032881e-16 0.000000e+00 5.218251e-14 7.705622e+05
14673 7.597531e-02 7.825357e-04 7.298995e-04 -9.399527e-04 6.764211e-12 9.027690e-16 0.000000e+00 5.215534e-14 7.706819e+05
14674 7.608306e-02 7.825042e-04 7.297977e-04 -9.396166e-04 6.761249e-12 9.022503e-16 0.000000e+00 5.212818e-14 7.708017e+05
14675 7.618881e-02 7.824717e-04 7.296962e-04 -9.392819e-04 6.758289e-12 9.017318e-16 0.000000e+00 5.210104e-14 7.709215e+05
14676 7.629121e-02 7.824373e-04 7.295951e-04 -9.389511e-04 6.755330e-12 9.012137e-16 0.000000e+00 5.207391e-14 7.710413e+05
14677 7.638895e-02 7.824003e-04 7.294946e-04 -9.386266e-04 6.752373e-12 9.006959e-16 0.000000e+00 5.204680e-14 7.711609e+05
14678 7.648079e-02 7.823599e-04 7.293948e-04 -9.383109e-04 6.749417e-12 9.001785e-16 0.000000e+00 5.201971e-14 7.712807e+05
14679 7.656553e-02 7.823154e-04 7.292960e-04 -9.380061e-04 6.746462e-12 8.996613e-16 0.000000e+00 5.199263e-14 7.714005e+05
14680 7.664208e-02 7.822662e-04 7.291981e-04 -9.377145e-04 6.743509e-12 8.991445e-16 0.000000e+00 5.196557e-14 7.715204e+05
14681 7.670942e-02 7.822117e-04 7.291014e-04 -9.374380e-04 6.740558e-12 8.986280e-16 0.000000e+00 5.193852e-14 7.716402e+05
14682 7.676667e-02 7.821513e-04 7.290059e-04 -9.371785e-04 6.737608e-12 8.981118e-16 0.000000e+00 5.191149e-14 7.717600e+05
14683 7.681304e-02 7.820846e-04 7.289118e-04 -9.369376e-04 6.734659e-12 8.975959e-16 0.000000e+00 5.188447e-14 7.718799e+05
14684 7.684790e-02 7.820111e-04 7.288191e-04 -9.367165e-04 6.731712e-12 8.970803e-16 0.000000e+00 5.185747e-14 7.719998e+05
14685 7.687071e-02 7.819305e-04 7.287279e-04 -9.365166e-04 6.728767e-12 8.965651e-16 0.000000e+00 5.183048e-14 7.721197e+05
14686 7.688111e-02 7.818427e-04 7.286383e-04 -9.363387e-04 6.725823e-12 8.960502e-16 0.000000e+00 5.180351e-14 7.722395e+05
14687 7.687887e-02 7.817475e-04 7.285502e-04 -9.361834e-04 6.722880e-12 8.955356e-16 0.000000e+00 5.177656e-14 7.723594e+05
14688 7.686392e-02 7.816447e-04 7.284637e-04 -9.360510e-04 6.719939e-12 8.950213e-16 0.000000e+00 5.174962e-14 7.724794e+05
14689 7.683632e-02 7.815345e-04 7.283788e-04 -9.359418e-04 6.716999e-12 8.945073e-16 0.000000e+00 5.172269e-14 7.725993e+05
14690 7.679630e-02 7.814169e-04 7.282954e-04 -9.358555e-04 6.714061e-12 8.939936e-16 0.000000e+00 5.169578e-14 7.727192e+05
14691 7.674421e-02 7.812921e-04 7.282136e-04 -9.357916e-04 6.711124e-12 8.934803e-16 0.000000e+00 5.166889e-14 7.728391e+05
14692 7.668056e-02 7.811605e-04 7.281331e-04 -9.357494e-04 6.708189e-12 8.929673e-16 0.000000e+00 5.164201e-14 7.729591e+05
14693 7.660600e-02 7.810223e-04 7.280541e-04 -9.357281e-04 6.705255e-12 8.924546e-16 0.000000e+00 5.161515e-14 7.730790e+05
14694 7.652130e-02 7.808781e-04 7.279763e-04 -9.357262e-04 6.702323e-12 8.919422e-16 0.000000e+00 5.158830e-14 7.731990e+05
14695 7.642733e-02 7.807283e-04 7.278997e-04 -9.357425e-04 6.699392e-12 8.914301e-16 0.000000e+00 5.156147e-14 7.733190e+05
14696 7.632511e-02 7.805735e-04 7.278241e-04 -9.357752e-04 6.696463e-12 8.909184e-16 0.000000e+00 5.153465e-14 7.734390e+05
14697 7.621572e-02 7.804143e-04 7.277494e-04 -9.358225e-04 6.693535e-12 8.904070e-16 0.000000e+00 5.150785e-14 7.735590e+05
14698 7.610033e-02 7.802515e-04 7.276755e-04 -9.358823e-04 6.690608e-12 8.898958e-16 0.000000e+00 5.148106e-14 7.736790e+05
14699 7.598021e-02 7.800857e-04 7.276022e-04 -9.359526e-04 6.687683e-12 8.893850e-16 0.000000e+00 5.145429e-14 7.737990e+05
14700 7.585665e-02 7.799177e-04 7.275293e-04 -9.360309e-04 6.684760e-12 8.888745e-16 0.000000e+00 5.142754e-14 7.739190e+05
14701 7.573099e-02 7.797483e-04 7.274567e-04 -9.361149e-04 6.681837e-12 8.883644e-16 0.000000e+00 5.140080e-14 7.740391e+05
14702 7.560461e-02 7.795784e-04 7.273843e-04 -9.362022e-04 6.678917e-12 8.878545e-16 0.000000e+00 5.137407e-14 7.741589e+05
14703 7.547887e-02 7.794086e-04 7.273117e-04 -9.362902e-04 6.675998e-12 8.873450e-16 0.000000e+00 5.134737e-14 7.742790e+05
14704 7.535515e-02 7.792399e-04 7.272390e-04 -9.363764e-04 6.673080e-12 8.868357e-16 0.000000e+00 5.132067e-14 7.743990e+05
14705 7.523479e-02 7.790730e-04 7.271658e-04 -9.364585e-04 6.670164e-12 8.863268e-16 0.000000e+00 5.129399e-14 7.745191e+05
14706 7.511909e-02 7.789086e-04 7.270921e-04 -9.365339e-04 6.667249e-12 8.858182e-16 0.000000e+00 5.126733e-14 7.746392e+05
14707 7.500931e-02 7.787477e-04 7.270177e-04 -9.366003e-04 6.664335e-12 8.853099e-16 0.000000e+00 5.124068e-14 7.747593e+05
14708 7.490662e-02 7.785908e-04 7.269424e-04 -9.366555e-04 6.661424e-12 8.848020e-16 0.000000e+00 5.121405e-14 7.748794e+05
14709 7.481213e-02 7.784386e-04 7.268662e-04 -9.366974e-04 6.658513e-12 8.842943e-16 0.000000e+00 5.118743e-14 7.749995e+05
14710 7.472682e-02 7.782917e-04 7.267888e-04 -9.367240e-04 6.655604e-12 8.837870e-16 0.000000e+00 5.116083e-14 7.751196e+05
14711 7.465160e-02 7.781507e-04 7.267102e-04 -9.367336e-04 6.652697e-12 8.832799e-16 0.000000e+00 5.113424e-14 7.752398e+05
14712 7.458724e-02 7.780160e-04 7.266303e-04 -9.367246e-04 6.649791e-12 8.827732e-16 0.000000e+00 5.110767e-14 7.753599e+05
14713 7.453439e-02 7.778881e-04 7.265489e-04 -9.366958e-04 6.646886e-12 8.822668e-16 0.000000e+00 5.108111e-14 7.754801e+05
14714 7.449355e-02 7.777672e-04 7.264662e-04 -9.366459e-04 6.643983e-12 8.817607e-16 0.000000e+00 5.105457e-14 7.756002e+05
14715 7.446510e-02 7.776536e-04 7.263819e-04 -9.365742e-04 6.641081e-12 8.812550e-16 0.000000e+00 5.102804e-14 7.757204e+05
14716 7.444926e-02 7.775475e-04 7.262961e-04 -9.364801e-04 6.638181e-12 8.807495e-16 0.000000e+00 5.100153e-14 7.758406e+05
14717 7.444612e-02 7.774490e-04 7.262087e-04 -9.363632e-04 6.635282e-12 8.802444e-16 0.000000e+00 5.097504e-14 7.759608e+05
14718 7.445559e-02 7.773579e-04 7.261198e-04 -9.362235e-04 6.632385e-12 8.797395e-16 0.000000e+00 5.094856e-14 7.760810e+05
14719 7.447745e-02 7.772743e-04 7.260294e-04 -9.360613e-04 6.629489e-12 8.792350e-16 0.000000e+00 5.092209e-14 7.762012e+05
14720 7.451135e-02 7.771979e-04 7.259375e-04 -9.358770e-04 6.626594e-12 8.787308e-16 0.000000e+00 5.089564e-14 7.763214e+05
