,index,ra_deg,dec_deg,redshift,1.4GHz_flux,30GHz_flux,90GHz_flux,148GHz_flux,219GHz_flux,277GHz_flux,350GHz_flux
3253,3253,5.491357,4.812833,0.73085,2.15177e-01,1.73995e-02,7.08387e-03,4.75694e-03,3.47676e-03,2.88101e-03,2.38932e-03
3254,3254,6.638091,6.133436,0.73115,5.91384e-02,5.05507e-03,2.08303e-03,1.39892e-03,1.02245e-03,8.47251e-04,7.02654e-04
3255,3255,6.643612,6.145654,0.73115,1.98206e-01,1.81336e-02,7.57792e-03,4.99060e-03,3.58060e-03,2.93844e-03,2.41838e-03
3256,3256,5.607425,4.979702,0.73125,1.34253e-01,1.15493e-02,4.79531e-03,3.22108e-03,2.35427e-03,1.95086e-03,1.61792e-03
3257,3257,5.684537,7.178536,0.73146,1.25306e-01,1.07939e-02,4.46472e-03,2.99879e-03,2.19179e-03,1.81623e-03,1.50626e-03
3258,3258,5.681665,7.183441,0.73146,1.11333e-01,9.45151e-03,3.92390e-03,2.63574e-03,1.92645e-03,1.59635e-03,1.32391e-03
3259,3259,7.125408,6.409034,0.73193,9.58152e-02,8.00000e-03,3.24828e-03,2.18104e-03,1.59407e-03,1.32093e-03,1.09549e-03
3260,3260,6.702828,6.776898,0.73222,8.17392e-02,7.03771e-03,2.91895e-03,1.96067e-03,1.43304e-03,1.18749e-03,9.84823e-04
3261,3261,6.241590,5.550792,0.73231,3.06774e-01,2.47685e-02,1.02836e-02,6.90763e-03,5.04874e-03,4.18365e-03,3.46964e-03
3262,3262,5.716176,6.997597,0.73261,1.95678e-01,1.67745e-02,6.96369e-03,4.67761e-03,3.41883e-03,2.83302e-03,2.34952e-03
3263,3263,5.706156,6.989189,0.73261,9.18451e-02,8.04250e-03,3.20526e-03,2.14891e-03,1.57032e-03,1.30123e-03,1.07915e-03
3264,3264,5.708264,6.989396,0.73261,1.11566e-01,2.56322e-02,1.32881e-02,7.54462e-03,4.30268e-03,2.98365e-03,2.06933e-03
3265,3265,6.257257,5.703232,0.73291,7.17902e-02,6.12528e-03,2.54232e-03,1.70771e-03,1.24815e-03,1.03428e-03,8.57767e-04
3266,3266,6.256599,5.701663,0.73291,2.14784e-01,3.04780e-02,1.23397e-02,7.01762e-03,4.44826e-03,3.43991e-03,2.71325e-03
3267,3267,6.427353,6.459224,0.73297,5.54815e-02,4.52744e-03,1.87696e-03,1.26077e-03,9.21487e-04,7.63591e-04,6.33272e-04
3268,3268,6.416886,6.456032,0.73297,9.00148e-01,7.73267e-02,3.21006e-02,2.15624e-02,1.57598e-02,1.30594e-02,1.08306e-02
3269,3269,6.218563,6.507643,0.73305,2.17459e-01,1.87857e-02,7.75964e-03,5.21106e-03,3.80865e-03,3.15603e-03,2.61740e-03
3270,3270,6.225876,6.516596,0.73305,7.49609e-02,6.41809e-03,2.58210e-03,1.73238e-03,1.26604e-03,1.04910e-03,8.70050e-04
3271,3271,6.227422,6.516964,0.73305,5.70472e-02,4.86962e-03,2.02025e-03,1.35700e-03,9.91822e-04,8.21874e-04,6.81607e-04
3272,3272,5.726024,5.900884,0.73414,1.26952e-01,1.24789e-02,4.32678e-03,2.86909e-03,2.09377e-03,1.73473e-03,1.43862e-03
3273,3273,5.721750,5.903518,0.73414,6.57651e-02,5.64127e-03,2.34216e-03,1.57326e-03,1.14989e-03,9.52853e-04,7.90233e-04
3274,3274,6.601920,6.672904,0.73452,8.35514e-02,6.51784e-03,2.70542e-03,1.81727e-03,1.32823e-03,1.10064e-03,9.12798e-04
3275,3275,6.891944,4.996519,0.73458,1.68363e-01,7.63278e-03,3.13659e-03,2.10684e-03,1.53988e-03,1.27602e-03,1.05825e-03
3276,3276,6.102465,6.507255,0.73475,6.78674e-02,6.35785e-03,2.54228e-03,1.66066e-03,1.19731e-03,9.87774e-04,8.17221e-04
3277,3277,6.286334,6.583992,0.73479,8.48381e-02,2.88385e-02,3.34857e-02,2.82045e-02,2.10369e-02,1.63595e-02,1.19934e-02
3278,3278,6.286777,6.576725,0.73479,2.05753e-01,1.81887e-02,7.48983e-03,4.98383e-03,3.62375e-03,2.99730e-03,2.48311e-03
3279,3279,6.634116,5.127573,0.73533,2.32237e-01,1.94310e-02,8.06732e-03,5.41894e-03,3.96067e-03,3.28201e-03,2.72188e-03
3280,3280,6.635464,5.131582,0.73533,3.07418e-01,2.88844e-02,1.10355e-02,7.32348e-03,5.34083e-03,4.42427e-03,3.66885e-03
3281,3281,6.730664,5.940027,0.73537,7.93777e-02,8.78028e-03,2.53751e-03,1.62317e-03,1.17529e-03,9.72472e-04,8.06120e-04
3282,3282,6.639440,5.171193,0.73558,3.45489e-01,2.91669e-02,1.21003e-02,8.12782e-03,5.94056e-03,4.92265e-03,4.08252e-03
3283,3283,6.635206,5.168067,0.73558,7.82906e-02,6.69363e-03,2.77847e-03,1.86634e-03,1.36409e-03,1.13036e-03,9.37443e-04
3284,3284,6.634460,5.175664,0.73558,8.81110e-02,7.58735e-03,3.15057e-03,2.11628e-03,1.54678e-03,1.28174e-03,1.06299e-03
3285,3285,7.046597,4.880283,0.73610,7.81374e-02,6.79408e-03,2.77704e-03,1.86370e-03,1.36203e-03,1.12863e-03,9.36010e-04
3286,3286,7.029892,5.313899,0.73683,9.07460e-02,7.22671e-03,2.97845e-03,2.00050e-03,1.46215e-03,1.21161e-03,1.00483e-03
3287,3287,7.086213,5.093680,0.73689,5.98620e-02,1.66656e-02,1.10419e-02,7.08010e-03,4.32756e-03,3.03943e-03,2.06228e-03
3288,3288,7.094006,5.093806,0.73689,5.57573e-02,4.97644e-03,2.02071e-03,1.34401e-03,9.78566e-04,8.10034e-04,6.71445e-04
3289,3289,7.169943,5.205167,0.73692,1.01377e-01,8.14174e-03,3.37666e-03,2.26814e-03,1.65777e-03,1.37371e-03,1.13927e-03
3290,3290,7.171396,5.205871,0.73692,1.22429e-01,1.07103e-02,4.34116e-03,2.91026e-03,2.12646e-03,1.76202e-03,1.46129e-03
3291,3291,7.170115,5.209237,0.73692,5.16512e-02,4.57941e-03,1.85330e-03,1.23861e-03,9.04236e-04,7.49141e-04,6.21243e-04
3292,3292,7.163309,5.211468,0.73692,1.28317e-01,9.96262e-03,4.06197e-03,2.72761e-03,1.99355e-03,1.65195e-03,1.37002e-03
3293,3293,6.560869,5.521972,0.73703,8.79859e-02,7.51614e-03,3.11965e-03,2.09551e-03,1.53159e-03,1.26916e-03,1.05255e-03
3294,3294,6.560516,5.523620,0.73703,8.17880e-02,7.02061e-03,2.91336e-03,1.95694e-03,1.43031e-03,1.18523e-03,9.82952e-04
3295,3295,6.562148,5.524512,0.73703,4.54300e-01,3.90488e-02,1.62141e-02,1.08912e-02,7.96033e-03,6.59634e-03,5.47056e-03
3296,3296,5.170066,6.580477,0.73718,1.07602e-01,9.26120e-03,3.84411e-03,2.58210e-03,1.88724e-03,1.56386e-03,1.29696e-03
3297,3297,5.188980,6.582098,0.73718,9.43936e-02,8.24907e-03,3.38729e-03,2.26664e-03,1.65422e-03,1.37018e-03,1.13609e-03
3298,3298,5.711021,7.021342,0.73729,5.46859e-02,1.65362e-02,9.00988e-03,5.23981e-03,3.00167e-03,2.05291e-03,1.37744e-03
3299,3299,5.608623,4.924949,0.73741,9.92913e-02,8.56267e-03,3.51075e-03,2.35757e-03,1.72310e-03,1.42785e-03,1.18416e-03
3300,3300,7.126641,5.653712,0.73744,1.17019e-01,2.94705e-02,8.05710e-03,3.72569e-03,2.14831e-03,1.62747e-03,1.28040e-03
3301,3301,5.229630,6.736901,0.73793,2.40313e-01,2.21014e-02,8.39150e-03,5.53300e-03,4.02096e-03,3.32728e-03,2.75763e-03
3302,3302,7.143861,6.437595,0.73888,2.78406e-01,2.37708e-02,9.76129e-03,6.55609e-03,4.79178e-03,3.97071e-03,3.29305e-03
3303,3303,6.962011,6.262477,0.73890,1.32321e-01,1.14489e-02,4.68465e-03,3.14568e-03,2.29911e-03,1.90516e-03,1.58001e-03
3304,3304,6.961174,6.259673,0.73890,1.68739e-01,2.09839e-02,7.74454e-03,4.58363e-03,3.09918e-03,2.49233e-03,2.02911e-03
3305,3305,7.123057,5.185850,0.73905,7.49360e-02,6.47674e-03,2.66806e-03,1.79160e-03,1.30943e-03,1.08506e-03,8.99875e-04
3306,3306,7.031526,5.059471,0.73912,5.61337e-02,4.83106e-03,2.00088e-03,1.34396e-03,9.82289e-04,8.13974e-04,6.75057e-04
3307,3307,7.037665,5.054583,0.73912,7.20847e-02,1.36773e-02,3.24244e-03,1.63757e-03,1.04665e-03,8.31939e-04,6.75032e-04
3308,3308,5.546072,6.783791,0.73915,1.36448e-01,1.17263e-02,4.86640e-03,3.26882e-03,2.38916e-03,1.97978e-03,1.64190e-03
3309,3309,5.537812,6.773837,0.73915,8.29625e-02,7.20081e-03,2.97577e-03,1.99467e-03,1.45666e-03,1.20677e-03,1.00069e-03
3310,3310,4.861835,5.764735,0.73949,6.74150e-01,5.81739e-02,2.40918e-02,1.61815e-02,1.18269e-02,9.80033e-03,8.12775e-03
3311,3311,6.499297,6.596579,0.73952,5.99237e-02,5.01076e-03,2.00731e-03,1.34483e-03,9.82486e-04,8.14080e-04,6.75128e-04
3312,3312,6.503134,6.594227,0.73952,2.39929e-01,2.06838e-02,8.57302e-03,5.75823e-03,4.20863e-03,3.48748e-03,2.89229e-03
3313,3313,6.502315,6.597864,0.73952,1.40117e-01,1.17370e-02,4.85670e-03,3.26198e-03,2.38413e-03,1.97561e-03,1.63844e-03
3314,3314,6.067263,6.817639,0.73981,9.65643e-02,8.29742e-03,3.44389e-03,2.31330e-03,1.69077e-03,1.40106e-03,1.16195e-03
3315,3315,6.063227,6.816308,0.73981,5.02288e-02,4.62397e-03,1.77665e-03,1.18144e-03,8.61833e-04,7.13940e-04,5.92037e-04
3316,3316,6.829172,6.115130,0.74046,5.11122e-02,5.40545e-03,2.10086e-03,1.30988e-03,9.18104e-04,7.49646e-04,6.16476e-04
3317,3317,6.820450,6.113212,0.74046,3.05964e-01,2.63666e-02,1.09325e-02,7.34331e-03,5.36717e-03,4.44751e-03,3.68847e-03
3318,3318,5.603060,6.825387,0.74102,7.55205e-02,5.35520e-02,4.13826e-02,2.63701e-02,1.53926e-02,1.02682e-02,6.46181e-03
3319,3319,6.749814,6.042384,0.74107,7.62278e-02,6.56348e-03,2.71855e-03,1.82603e-03,1.33463e-03,1.10594e-03,9.17194e-04
3320,3320,6.748740,6.052710,0.74107,6.63208e-02,1.80793e-02,1.58203e-02,1.16011e-02,7.75810e-03,5.67016e-03,3.93433e-03
3321,3321,6.757794,6.047199,0.74107,6.30035e-02,5.55405e-03,2.31133e-03,1.54073e-03,1.11817e-03,9.23169e-04,7.63403e-04
3322,3322,6.496645,6.579475,0.74116,6.52457e-02,4.81634e-03,1.93938e-03,1.30217e-03,9.51728e-04,7.88649e-04,6.54053e-04
3323,3323,6.585362,5.494711,0.74150,5.90600e-02,5.07773e-03,2.10800e-03,1.41597e-03,1.03493e-03,8.57593e-04,7.11231e-04
3324,3324,5.263178,4.988801,0.74160,1.54943e-01,1.26092e-02,5.22235e-03,3.50789e-03,2.56390e-03,2.12457e-03,1.76198e-03
3325,3325,5.262769,4.985915,0.74160,1.70227e-01,1.44252e-02,5.98351e-03,4.01920e-03,2.93761e-03,2.43425e-03,2.01881e-03
3326,3326,5.291563,4.923625,0.74174,8.39097e-02,7.15242e-03,2.96017e-03,1.98829e-03,1.45323e-03,1.20422e-03,9.98698e-04
3327,3327,5.293787,4.922036,0.74174,1.03297e-01,8.83018e-03,3.66521e-03,2.46197e-03,1.79944e-03,1.49110e-03,1.23662e-03
3328,3328,6.565713,6.715798,0.74233,6.93061e-02,5.96832e-03,2.47715e-03,1.66391e-03,1.21614e-03,1.00776e-03,8.35768e-04
3329,3329,6.551013,6.714506,0.74233,1.94406e-01,1.69871e-02,6.91470e-03,4.63948e-03,3.39056e-03,2.80956e-03,2.33006e-03
3330,3330,6.487203,5.344479,0.74286,6.49454e-02,5.67159e-03,2.29693e-03,1.53618e-03,1.12136e-03,9.28937e-04,7.70293e-04
3331,3331,6.487822,5.411477,0.74293,5.55340e-02,4.79693e-03,1.97829e-03,1.32865e-03,9.71090e-04,8.04694e-04,6.67360e-04
3332,3332,6.477719,5.407643,0.74293,8.39155e-02,7.21482e-03,2.99203e-03,2.00976e-03,1.46892e-03,1.21722e-03,1.00948e-03
3333,3333,7.183567,5.321564,0.74338,9.02408e-02,7.77388e-03,3.21733e-03,2.16044e-03,1.57895e-03,1.30839e-03,1.08508e-03
3334,3334,7.191680,5.316095,0.74338,1.62710e-01,1.39777e-02,5.80391e-03,3.89857e-03,2.84944e-03,2.36119e-03,1.95821e-03
3335,3335,7.190650,5.315658,0.74338,1.36132e-01,1.17374e-02,4.86190e-03,3.26553e-03,2.38674e-03,1.97777e-03,1.64023e-03
3336,3336,7.183560,5.313003,0.74338,7.74201e-02,6.77039e-03,2.77779e-03,1.85974e-03,1.35796e-03,1.12503e-03,9.32946e-04
3337,3337,6.789639,5.391276,0.74349,1.21533e-01,1.04032e-02,4.31750e-03,2.90012e-03,2.11968e-03,1.75648e-03,1.45670e-03
3338,3338,5.667396,4.999919,0.74362,6.16977e-02,5.28682e-03,2.19530e-03,1.47461e-03,1.07779e-03,8.93108e-04,7.40685e-04
3339,3339,5.670251,5.008433,0.74362,2.48153e-01,2.16361e-02,8.33443e-03,5.57168e-03,4.06970e-03,3.37210e-03,2.79654e-03
3340,3340,6.150523,6.073790,0.74395,1.48635e-01,1.27712e-02,5.30316e-03,3.56221e-03,2.60359e-03,2.15747e-03,1.78926e-03
3341,3341,4.915372,6.133298,0.74456,5.14905e-02,3.93308e-03,1.62766e-03,1.09330e-03,7.99085e-04,6.62162e-04,5.49154e-04
3342,3342,4.909843,6.134505,0.74456,6.97804e-01,5.99374e-02,2.48809e-02,1.67129e-02,1.22153e-02,1.01222e-02,8.39471e-03
3343,3343,6.563054,5.542254,0.74471,1.63446e-01,1.41725e-02,5.82985e-03,3.91439e-03,2.86090e-03,2.37068e-03,1.96609e-03
3344,3344,6.563198,5.541773,0.74471,5.74064e-02,4.88935e-03,2.02901e-03,1.36291e-03,9.96140e-04,8.25452e-04,6.84575e-04
3345,3345,6.566331,5.541316,0.74471,1.17623e-01,1.35379e-02,6.21409e-03,3.94659e-03,2.65314e-03,2.07647e-03,1.63006e-03
3346,3346,6.034644,6.112377,0.74485,8.51147e-02,7.32829e-03,3.04058e-03,2.04238e-03,1.49276e-03,1.23698e-03,1.02587e-03
3347,3347,6.034354,6.111286,0.74485,5.57886e-01,4.86335e-02,1.98173e-02,1.32953e-02,9.71603e-03,8.05107e-03,6.67700e-03
3348,3348,6.038901,6.108756,0.74485,8.36761e-02,7.17769e-03,2.97957e-03,2.00142e-03,1.46282e-03,1.21217e-03,1.00529e-03
3349,3349,6.040935,6.116609,0.74485,8.93956e-01,8.54012e-02,3.39589e-02,2.20024e-02,1.58083e-02,1.30306e-02,1.07773e-02
3350,3350,6.168964,6.336616,0.74499,5.95655e-02,5.13001e-03,2.12934e-03,1.43031e-03,1.04540e-03,8.66272e-04,7.18429e-04
3351,3351,6.170729,6.333732,0.74499,9.40081e-02,8.09458e-03,3.36090e-03,2.25756e-03,1.65004e-03,1.36730e-03,1.13395e-03
3352,3352,5.544733,5.783979,0.74507,7.66772e-02,8.24756e-03,7.38708e-03,8.03955e-03,8.31242e-03,8.19514e-03,7.80733e-03
3353,3353,5.815562,6.828234,0.74523,9.32747e-02,7.98345e-03,3.31489e-03,2.22666e-03,1.62745e-03,1.34859e-03,1.11843e-03
3354,3354,5.820870,6.826330,0.74523,8.56279e-02,6.19809e-03,2.25972e-03,1.51048e-03,1.10344e-03,9.14321e-04,7.58268e-04
3355,3355,5.832160,6.819317,0.74523,9.32075e-02,8.10978e-03,3.31444e-03,2.22450e-03,1.62573e-03,1.34715e-03,1.11724e-03
3356,3356,6.065599,6.331592,0.74530,5.64467e-02,4.82731e-03,2.00118e-03,1.34420e-03,9.82465e-04,8.14120e-04,6.75177e-04
3357,3357,6.072149,6.329565,0.74530,1.22084e-01,1.06105e-02,4.34717e-03,2.91852e-03,2.13303e-03,1.76753e-03,1.46588e-03
3358,3358,6.053752,6.467624,0.74533,9.39497e-02,8.05182e-03,3.33646e-03,2.24108e-03,1.63799e-03,1.35732e-03,1.12567e-03
3359,3359,6.054695,6.467130,0.74533,7.23439e-02,8.12958e-03,2.87884e-03,1.78727e-03,1.26500e-03,1.03888e-03,8.57831e-04
3360,3360,5.498079,5.800303,0.74584,1.40343e-01,1.19118e-02,4.77220e-03,3.19854e-03,2.33705e-03,1.93652e-03,1.60600e-03
3361,3361,5.500215,5.796871,0.74584,4.79842e-01,4.25325e-02,1.74393e-02,1.16066e-02,8.44066e-03,6.98141e-03,5.78332e-03
3362,3362,6.027722,6.468298,0.74671,6.45350e-02,5.56482e-03,2.30006e-03,1.54488e-03,1.12914e-03,9.35665e-04,7.75979e-04
3363,3363,6.017583,6.470438,0.74671,6.17909e-01,5.30767e-02,2.20393e-02,1.48041e-02,1.08203e-02,8.96621e-03,7.43598e-03
3364,3364,6.023558,6.464737,0.74671,1.24074e-01,1.10009e-02,4.39003e-03,2.94283e-03,2.15047e-03,1.78196e-03,1.47784e-03
3365,3365,6.031474,6.464148,0.74671,5.77465e-02,4.96705e-03,2.05694e-03,1.38161e-03,1.00981e-03,8.36776e-04,6.93967e-04
3366,3366,7.048403,5.821546,0.74706,8.17667e-02,6.99452e-03,2.90432e-03,1.95087e-03,1.42588e-03,1.18156e-03,9.79905e-04
3367,3367,7.048127,5.820529,0.74706,6.35355e-02,5.42888e-03,2.25372e-03,1.51385e-03,1.10647e-03,9.16873e-04,7.60394e-04
3368,3368,7.048397,5.821555,0.74706,6.83709e-02,5.79313e-03,2.40471e-03,1.61528e-03,1.18059e-03,9.78300e-04,8.11337e-04
3369,3369,6.779256,5.904216,0.74708,1.27996e-01,1.36887e-02,5.20595e-03,3.24687e-03,2.28271e-03,1.86689e-03,1.53695e-03
3370,3370,6.705821,7.122002,0.74712,7.18807e-02,1.04608e-02,2.56805e-03,1.59215e-03,1.14861e-03,9.50238e-04,7.87723e-04
3371,3371,6.297728,4.954266,0.74803,1.29377e-01,1.10568e-02,4.59111e-03,3.08392e-03,2.25401e-03,1.86779e-03,1.54902e-03
3372,3372,6.294444,4.949901,0.74803,7.68990e-02,2.21405e-02,2.88699e-02,2.72238e-02,2.26957e-02,1.90297e-02,1.51192e-02
3373,3373,6.290811,4.945282,0.74803,6.72857e-02,5.98134e-03,2.35790e-03,1.57716e-03,1.15203e-03,9.54558e-04,7.91630e-04
3374,3374,7.076715,5.582286,0.74807,1.09520e-01,9.72886e-03,3.88865e-03,2.60330e-03,1.90182e-03,1.57585e-03,1.30688e-03
3375,3375,7.078527,5.582507,0.74807,7.60527e-02,6.49957e-03,2.69428e-03,1.80977e-03,1.32275e-03,1.09610e-03,9.09032e-04
3376,3376,4.807782,5.980498,0.74884,5.70539e-02,4.65409e-03,1.92660e-03,1.29409e-03,9.45840e-04,7.83771e-04,6.50008e-04
3377,3377,4.800022,5.978653,0.74884,7.06426e-02,5.80187e-03,2.40522e-03,1.61560e-03,1.18083e-03,9.78495e-04,8.11499e-04
3378,3378,4.804990,5.981416,0.74884,1.28408e-01,1.11727e-02,4.58332e-03,3.07358e-03,2.24567e-03,1.86076e-03,1.54316e-03
3379,3379,4.804615,5.977279,0.74884,7.73149e-02,6.63304e-03,2.75432e-03,1.85012e-03,1.35224e-03,1.12053e-03,9.29297e-04
3380,3380,6.657006,5.584334,0.74891,1.68277e-01,2.12151e-02,6.85810e-03,4.12368e-03,2.88577e-03,2.36328e-03,1.94899e-03
3381,3381,6.661026,5.576970,0.74891,8.17339e-02,7.36926e-03,2.87828e-03,1.91109e-03,1.39216e-03,1.15273e-03,9.55675e-04
3382,3382,5.816555,6.658409,0.74924,5.35951e-02,4.59134e-03,1.90196e-03,1.27755e-03,9.33749e-04,7.73752e-04,6.41698e-04
3383,3383,5.821174,6.663031,0.74924,4.38049e-01,3.80050e-02,1.53588e-02,1.03054e-02,7.53135e-03,6.24080e-03,5.17570e-03
3384,3384,5.817617,6.658184,0.74924,7.23321e-02,6.51710e-03,2.61939e-03,1.74125e-03,1.26890e-03,1.05083e-03,8.71288e-04
3385,3385,5.643847,4.810755,0.74949,3.44410e-01,2.86127e-02,1.18784e-02,7.97890e-03,5.83173e-03,4.83246e-03,4.00773e-03
3386,3386,5.609931,4.822084,0.74949,7.21203e-02,6.08938e-03,2.52700e-03,1.69741e-03,1.24063e-03,1.02805e-03,8.52595e-04
3387,3387,5.633782,4.820318,0.74949,9.00450e-02,7.67830e-03,3.18785e-03,2.14133e-03,1.56508e-03,1.29691e-03,1.07557e-03
3388,3388,5.560035,5.514255,0.74954,6.68420e-02,6.09541e-03,2.46375e-03,1.62550e-03,1.17652e-03,9.71382e-04,8.03772e-04
3389,3389,7.049111,5.610831,0.74976,7.84658e-02,6.92508e-03,2.76912e-03,1.85469e-03,1.35504e-03,1.12280e-03,9.31162e-04
3390,3390,7.034334,5.603401,0.74976,2.84569e-01,2.44166e-02,1.01387e-02,6.81032e-03,4.97762e-03,4.12471e-03,3.42076e-03
3391,3391,5.866675,6.421781,0.75009,7.60581e-02,6.48129e-03,2.68544e-03,1.80383e-03,1.31840e-03,1.09250e-03,9.06044e-04
3392,3392,5.865304,6.418589,0.75009,5.30806e-02,4.01390e-03,1.65460e-03,1.11132e-03,8.12256e-04,6.73076e-04,5.58205e-04
3393,3393,5.918600,6.617790,0.75054,8.10787e-02,6.98171e-03,2.89852e-03,1.94697e-03,1.42303e-03,1.17920e-03,9.77946e-04
3394,3394,5.792883,6.342377,0.75056,1.05667e-01,8.93772e-03,3.71033e-03,2.49228e-03,1.82159e-03,1.50946e-03,1.25185e-03
3395,3395,5.791501,6.350457,0.75056,2.19532e-01,1.88705e-02,7.83566e-03,5.26332e-03,3.84693e-03,3.18776e-03,2.64372e-03
3396,3396,5.787109,6.344595,0.75056,6.40266e-02,5.46544e-03,2.26760e-03,1.52316e-03,1.11327e-03,9.22508e-04,7.65067e-04
3397,3397,6.435913,6.789906,0.75064,5.72388e-02,4.99543e-03,2.03517e-03,1.36346e-03,9.95951e-04,8.25202e-04,6.84339e-04
3398,3398,6.438552,6.797632,0.75064,5.92652e-02,4.67538e-03,1.93331e-03,1.29859e-03,9.49129e-04,7.86497e-04,6.52268e-04
3399,3399,7.017312,5.561977,0.75136,2.36801e-01,2.29593e-02,9.24793e-03,5.95344e-03,4.23690e-03,3.47438e-03,2.86246e-03
3400,3400,5.942007,6.113687,0.75213,9.71944e-02,8.12416e-03,3.37153e-03,2.26471e-03,1.65526e-03,1.37163e-03,1.13754e-03
3401,3401,5.948031,6.108294,0.75213,1.81325e-01,3.07123e-02,1.12897e-02,6.06132e-03,3.72111e-03,2.84730e-03,2.23450e-03
3402,3402,5.937176,6.109237,0.75213,5.41290e-02,4.66670e-03,1.93052e-03,1.29645e-03,9.47536e-04,7.85174e-04,6.51170e-04
3403,3403,6.999740,5.556463,0.75253,5.96309e-01,9.00536e-02,2.81605e-02,1.57334e-02,1.04804e-02,8.42508e-03,6.87287e-03
3404,3404,7.001518,5.554510,0.75253,3.75830e-01,3.23700e-02,1.33974e-02,8.99874e-03,6.57710e-03,5.45012e-03,4.51997e-03
3405,3405,5.714644,6.597369,0.75358,1.02956e-01,9.23860e-03,3.63968e-03,2.43729e-03,1.78082e-03,1.47563e-03,1.22378e-03
3406,3406,5.734290,6.595245,0.75358,1.41947e-01,1.36611e-02,4.96536e-03,3.28379e-03,2.39356e-03,1.98265e-03,1.64409e-03
3407,3407,5.752039,6.698136,0.75397,6.07413e-02,5.22502e-03,2.16216e-03,1.45227e-03,1.06145e-03,8.79573e-04,7.29460e-04
3408,3408,5.749536,6.692499,0.75397,9.54104e-02,8.23546e-03,3.40974e-03,2.28994e-03,1.67367e-03,1.38688e-03,1.15019e-03
3409,3409,5.756888,6.704746,0.75397,8.03379e-02,6.93432e-03,2.86218e-03,1.92193e-03,1.40468e-03,1.16398e-03,9.65327e-04
3410,3410,5.539739,6.676868,0.75398,5.93871e-02,4.63133e-03,1.88928e-03,1.26879e-03,9.27343e-04,7.68443e-04,6.37296e-04
3411,3411,5.533357,6.674841,0.75398,9.38947e-02,8.05935e-03,3.34656e-03,2.24793e-03,1.64300e-03,1.36147e-03,1.12911e-03
3412,3412,5.970693,4.874009,0.75472,1.06277e-01,9.14650e-03,3.79792e-03,2.55112e-03,1.86460e-03,1.54510e-03,1.28140e-03
3413,3413,5.969554,4.872565,0.75472,8.91084e-02,9.98940e-03,3.70300e-03,2.28244e-03,1.58657e-03,1.28944e-03,1.05627e-03
3414,3414,5.712724,6.511360,0.75671,8.44011e-02,7.20430e-03,2.99074e-03,2.00892e-03,1.46831e-03,1.21671e-03,1.00906e-03
3415,3415,6.943731,5.405861,0.75685,5.25712e-02,4.48491e-03,1.84880e-03,1.24169e-03,9.07536e-04,7.52030e-04,6.23684e-04
3416,3416,5.586693,6.034834,0.75719,9.62980e-02,8.36396e-03,3.32219e-03,2.22921e-03,1.62921e-03,1.35004e-03,1.11964e-03
3417,3417,5.587485,6.033291,0.75719,6.44346e-02,5.18530e-03,2.13306e-03,1.43273e-03,1.04717e-03,8.67739e-04,7.19646e-04
3418,3418,5.586842,6.029178,0.75719,7.45942e-02,6.38742e-03,2.65226e-03,1.78156e-03,1.30213e-03,1.07901e-03,8.94862e-04
3419,3419,5.540357,6.013504,0.75754,7.28513e-02,6.41567e-03,2.54367e-03,1.69919e-03,1.24048e-03,1.02771e-03,8.52254e-04
3420,3420,5.549354,6.015239,0.75754,7.33276e-01,7.18305e-02,2.72871e-02,1.77495e-02,1.28468e-02,1.06232e-02,8.80296e-03
3421,3421,5.504389,6.005589,0.75769,7.30132e-02,5.09422e-03,2.11464e-03,1.42044e-03,1.03819e-03,8.60294e-04,7.13471e-04
3422,3422,5.507918,6.004452,0.75769,6.20319e-02,4.57616e-03,1.89829e-03,1.27511e-03,9.31967e-04,7.72275e-04,6.40474e-04
3423,3423,5.514127,6.010211,0.75769,3.71032e-01,3.19588e-02,1.32122e-02,8.87404e-03,6.48594e-03,5.37458e-03,4.45732e-03
3424,3424,6.941718,5.396524,0.75866,9.67841e-02,8.55224e-03,3.46812e-03,2.32039e-03,1.69456e-03,1.40401e-03,1.16435e-03
3425,3425,5.253135,5.984280,0.75907,1.39184e-01,1.33301e-02,5.07860e-03,3.33265e-03,2.41948e-03,2.00202e-03,1.65939e-03
3426,3426,5.263301,5.983169,0.75907,9.99013e-02,1.26587e-02,5.31596e-03,3.11261e-03,2.01833e-03,1.57905e-03,1.25686e-03
3427,3427,5.139899,5.919930,0.75920,5.42040e-02,4.67143e-03,1.93613e-03,1.30038e-03,9.50426e-04,7.87570e-04,6.53158e-04
3428,3428,5.145361,5.924692,0.75920,9.18267e-02,7.80170e-03,3.23213e-03,2.17102e-03,1.58678e-03,1.31489e-03,1.09048e-03
3429,3429,6.511368,5.669648,0.75926,6.99413e-02,6.10095e-03,2.50428e-03,1.67888e-03,1.22658e-03,1.01634e-03,8.42872e-04
3430,3430,6.517727,5.655018,0.75926,6.37190e-02,5.09183e-03,2.11363e-03,1.41976e-03,1.03769e-03,8.59882e-04,7.13130e-04
3431,3431,6.816660,7.187334,0.75976,5.06012e-02,4.34828e-03,1.80255e-03,1.21078e-03,8.84950e-04,7.33315e-04,6.08163e-04
3432,3432,6.819156,7.196446,0.75976,1.06470e-01,8.69126e-03,3.58718e-03,2.40935e-03,1.76097e-03,1.45923e-03,1.21018e-03
