,redshift,ra_deg,dec_deg,x_mpc,y_mpc,z_mpc,vx_kms,vy_kms,vz_kms,Mfof,Mvir,Mgas_vir,Rvir,TSZ_Rvir,KSZ_Rvir,SZ_148_Rvir,SZ_219_Rvir,SZ_277_Rvir,SZ_30_Rvir,SZ_90_Rvir,SZ_350_Rvir,Mvir_R200,Mgas_vir_R200,R200,TSZ_R200,KSZ_R200,SZ_148_R200,SZ_219_R200,SZ_277_R200,SZ_30_R200,SZ_90_R200,SZ_350_R200,Mvir_R500,Mgas_vir_R500,R500,TSZ_R500,KSZ_R500,SZ_148_R500,SZ_219_R500,SZ_277_R500,SZ_30_R500,SZ_90_R500,SZ_350_R500,Mstar,rho_gas_central,T_central,P_central,phi_central
1119,1.3802,6.2224097,5.740602,4145.8496,452.02414,419.2481,166.08502,-126.9849,-155.5428,33639922000000.0,22875147000000.0,2187802600000.0,0.38248083,1.0518743e-06,-3.696946e-07,-1.3924514e-06,-3.4978788e-07,6.1473145e-07,-2.4196656e-06,-2.0430039e-06,1.9031198e-06,21817893000000.0,2018999000000.0,0.35780784,1.0045649e-06,-3.4857433e-07,-1.3252743e-06,-3.296216e-07,5.913885e-07,-2.3062848e-06,-1.9465463e-06,1.821733e-06,11725916000000.0,914661100000.0,0.21222804,6.250091e-07,-1.9688625e-07,-8.0426844e-07,-1.8539464e-07,3.8697263e-07,-1.4146071e-06,-1.1906974e-06,1.1519605e-06,749618600000.0,132100000000000.0,1.1292514,25380000000000.0,-0.93713784
1120,1.3808,5.1391883,6.00827,4153.099,373.5176,438.87863,201.77576,7.770395,-489.086,49114290000000.0,13552084000000.0,1044180500000.0,0.32484755,5.236526e-07,-2.5120275e-07,-7.6116584e-07,-2.4065017e-07,2.409833e-07,-1.2730442e-06,-1.0855101e-06,8.8356586e-07,10572547000000.0,778521400000.0,0.2760895,4.439886e-07,-2.0837378e-07,-6.407116e-07,-1.9946381e-07,2.0880924e-07,-1.0747074e-06,-9.156947e-07,7.535639e-07,5094045600000.0,270190600000.0,0.16179284,2.1394959e-07,-9.404649e-08,-3.0231485e-07,-8.9811266e-08,1.06790196e-07,-5.1143536e-07,-4.3479648e-07,3.69188e-07,486790860000.0,82680000000000.0,0.91420233,12860000000000.0,-0.884676
1121,1.3808,5.166532,5.9611506,4153.325,375.53616,435.45416,349.346,161.9556,-58.377663,43059102000000.0,36523345000000.0,3519484300000.0,0.4473713,2.2750737e-06,-1.4776792e-06,-3.6790498e-06,-1.4324116e-06,6.396679e-07,-5.9064564e-06,-5.087555e-06,3.4071224e-06,25470228000000.0,2531035000000.0,0.370415,1.8711638e-06,-1.1927254e-06,-3.0030576e-06,-1.1557152e-06,5.480148e-07,-4.835001e-06,-4.1614194e-06,2.8237837e-06,12879285000000.0,948562000000.0,0.21777824,9.4312486e-07,-5.7008793e-07,-1.4822133e-06,-5.517857e-07,3.0618642e-07,-2.4055466e-06,-2.0659347e-06,1.4526729e-06,1161442500000.0,131100000000000.0,1.5400182,34350000000000.0,-1.18998
1122,1.3882,5.2676306,5.1676784,4172.752,384.71692,378.97742,159.30861,139.0629,103.96259,33736037000000.0,23259603000000.0,2177321300000.0,0.38431314,1.0332341e-06,-4.674301e-07,-1.471208e-06,-4.4744127e-07,4.990997e-07,-2.4806882e-06,-2.1104033e-06,1.7631438e-06,21625666000000.0,1962792700000.0,0.35104877,9.680552e-07,-4.3019654e-07,-1.3705749e-06,-4.1155087e-07,4.75101e-07,-2.316371e-06,-1.9694194e-06,1.659272e-06,15378251000000.0,1103481100000.0,0.2316321,6.7826517e-07,-2.7819814e-07,-9.368063e-07,-2.6541136e-07,3.5521575e-07,-1.5994631e-06,-1.3562873e-06,1.18445e-06,712906830000.0,98310000000000.0,1.0863231,18170000000000.0,-0.88506
1123,1.3899,5.4454784,4.9412436,4176.4116,398.13205,362.71033,391.83292,-101.32246,37.398323,57476213000000.0,56322842000000.0,5687612000000.0,0.51478606,3.9233964e-06,-2.350273e-06,-6.1390388e-06,-2.2772347e-06,1.2813027e-06,-9.981149e-06,-8.566334e-06,6.0408124e-06,55265590000000.0,5407287000000.0,0.47943828,3.8275457e-06,-2.2608754e-06,-5.956747e-06,-2.1899666e-06,1.2808883e-06,-9.704968e-06,-8.324614e-06,5.9235595e-06,38733970000000.0,3653072000000.0,0.3124836,3.1158038e-06,-1.6889213e-06,-4.6957052e-06,-1.6331134e-06,1.1882095e-06,-7.746808e-06,-6.622557e-06,4.9644636e-06,1354564400000.0,297700000000000.0,1.9386091,98190000000000.0,-1.71567
1124,1.3865,6.7429395,4.923952,4160.065,491.8563,360.8916,177.47176,-619.55634,193.85521,76891260000000.0,40656250000000.0,4049668000000.0,0.4649022,3.2159967e-06,-7.478946e-07,-3.87225e-06,-6.938048e-07,2.2446393e-06,-7.014652e-06,-5.860449e-06,6.178156e-06,39118424000000.0,3739603400000.0,0.42907816,3.0338226e-06,-6.936428e-07,-3.6406784e-06,-6.4292726e-07,2.128354e-06,-6.60502e-06,-5.516118e-06,5.8384926e-06,28738106000000.0,2285736800000.0,0.28349853,2.1026642e-06,-4.4202335e-07,-2.4832893e-06,-4.080456e-07,1.5099974e-06,-4.537615e-06,-3.7826105e-06,4.0793157e-06,1051370650000.0,225700000000000.0,1.6541723,63520000000000.0,-1.5345
1125,1.3888,4.881903,5.555263,4173.678,356.48254,407.42084,-7.840626,373.219,144.60434,57956784000000.0,44020244000000.0,5076097000000.0,0.47428486,3.2410258e-06,-2.1495693e-07,-3.362872e-06,-1.6647532e-07,2.7901017e-06,-6.5246395e-06,-5.362893e-06,6.7541805e-06,40752365000000.0,4623432700000.0,0.4322516,3.0765216e-06,-2.0030195e-07,-3.1880772e-06,-1.5464927e-07,2.651052e-06,-6.1893393e-06,-5.086448e-06,6.413308e-06,26719710000000.0,2670426800000.0,0.2768172,2.2137688e-06,-1.3190787e-07,-2.2804559e-06,-1.0045318e-07,1.9153854e-06,-4.439984e-06,-3.6459526e-06,4.6202485e-06,1168737400000.0,207100000000000.0,1.6682122,58780000000000.0,-1.44144
1126,1.3865,5.152342,5.9095564,4165.42,375.58972,432.90564,-143.6682,-92.872955,-294.08786,254029480000000.0,190017500000000.0,22363375000000.0,0.7727125,3.7559337e-05,4.4028843e-06,-3.1698233e-05,4.346179e-06,3.758582e-05,-6.821996e-05,-5.4640157e-05,8.2855855e-05,185404040000000.0,21244494000000.0,0.7164103,3.6626687e-05,4.2249094e-06,-3.0971885e-05,4.1613616e-06,3.6557947e-05,-6.658628e-05,-5.334103e-05,8.068976e-05,151283550000000.0,15623985000000.0,0.4943175,3.1198124e-05,3.3152753e-06,-2.6627124e-05,3.221629e-06,3.073215e-05,-5.6960744e-05,-4.566591e-05,6.8255315e-05,3216996600000.0,411500000000000.0,4.840648,338900000000000.0,-4.445
1127,1.3876,6.563493,6.8478713,4149.6294,477.44925,501.61774,197.05049,-253.5118,343.28912,36138890000000.0,26046910000000.0,2682091000000.0,0.39904493,1.4491138e-06,-6.566337e-07,-2.0634093e-06,-6.292017e-07,6.9606006e-07,-3.4801549e-06,-2.9600633e-06,2.4668236e-06,24124630000000.0,2384266500000.0,0.36362252,1.3474126e-06,-5.9964594e-07,-1.907552e-06,-5.742764e-07,6.576707e-07,-3.2248527e-06,-2.7412232e-06,2.3039252e-06,15570479000000.0,1243493300000.0,0.23073983,8.874084e-07,-3.6180126e-07,-1.222715e-06,-3.4556462e-07,4.647522e-07,-2.0902437e-06,-1.7715889e-06,1.5481788e-06,798337860000.0,185500000000000.0,1.3700725,43240000000000.0,-1.1227651
1128,1.3865,6.690592,5.0062733,4159.692,487.959,366.88333,430.8156,-138.37852,-133.31252,35850545000000.0,35273860000000.0,3455172700000.0,0.44632846,1.8834851e-06,-1.4788786e-06,-3.3007243e-06,-1.440088e-06,2.7530552e-07,-5.1459892e-06,-4.4675294e-06,2.5650943e-06,34408835000000.0,3268759500000.0,0.4080482,1.8364016e-06,-1.4176914e-06,-3.1938403e-06,-1.3800226e-06,2.921527e-07,-4.9929586e-06,-4.3314167e-06,2.524445e-06,29699246000000.0,2547448300000.0,0.2918252,1.6128052e-06,-1.1598462e-06,-2.7191209e-06,-1.1273775e-06,3.3984847e-07,-4.2991164e-06,-3.717948e-06,2.2993186e-06,925233400000.0,272800000000000.0,1.4974153,69500000000000.0,-1.3087801
1129,1.3876,5.457703,6.827357,4157.372,397.2121,500.0167,-226.03406,45.135323,-207.57495,28641992000000.0,18838358000000.0,1755369400000.0,0.358765,8.2215803e-07,5.8438513e-07,-2.1956583e-07,5.959619e-07,1.3533233e-06,-1.019097e-06,-7.264198e-07,2.3685564e-06,18165558000000.0,1626197100000.0,0.33528838,7.8854083e-07,5.5148377e-07,-2.1954338e-07,5.6253737e-07,1.2888181e-06,-9.863783e-07,-7.0565375e-07,2.2624517e-06,12302600000000.0,921041500000.0,0.21366312,5.760501e-07,3.6525668e-07,-1.977546e-07,3.7309067e-07,9.031146e-07,-7.579301e-07,-5.527814e-07,1.6139601e-06,608478900000.0,159600000000000.0,1.0492076,28490000000000.0,-0.89062124
1130,1.3916,6.373765,5.52351,4169.4956,465.7508,405.71133,669.10657,-159.28558,-52.33457,29507019000000.0,23644061000000.0,2075395400000.0,0.38499272,9.21192e-07,-1.5564118e-06,-2.44708e-06,-1.5324442e-06,-6.9053766e-07,-3.3529002e-06,-3.0201975e-06,4.2802472e-07,22586805000000.0,1897525000000.0,0.3551092,8.750178e-07,-1.4556065e-06,-2.301557e-06,-1.4329014e-06,-6.3334033e-07,-3.1619536e-06,-2.845915e-06,4.2903895e-07,11437573000000.0,848935650000.0,0.20853841,5.138387e-07,-7.859952e-07,-1.2825262e-06,-7.728649e-07,-3.0381406e-07,-1.7877185e-06,-1.6020878e-06,3.1967213e-07,800587900000.0,109500000000000.0,1.056362,19680000000000.0,-0.8735
1131,1.391,5.5084662,5.3071303,4176.2974,402.75452,389.74744,156.4934,-33.053707,-87.65959,34408835000000.0,26815825000000.0,2767684000000.0,0.40450972,1.3940158e-06,-4.6195538e-07,-1.815986e-06,-4.3656854e-07,8.389329e-07,-3.1772827e-06,-2.6777252e-06,2.5440406e-06,24893542000000.0,2521330000000.0,0.36671132,1.3273661e-06,-4.3072959e-07,-1.7198942e-06,-4.0669164e-07,8.075334e-07,-3.016101e-06,-2.5403856e-06,2.4308986e-06,19222814000000.0,1643086700000.0,0.24847294,1.0378544e-06,-3.0884618e-07,-1.3163835e-06,-2.9052464e-07,6.5784104e-07,-2.3298592e-06,-1.9577542e-06,1.9263666e-06,774709200000.0,206900000000000.0,1.2897252,45400000000000.0,-1.0919701
1132,1.3865,5.741461,4.982127,4167.095,418.9771,365.09534,246.78694,-275.72693,222.53111,50363772000000.0,46615323000000.0,5069332000000.0,0.4844944,3.3299368e-06,-1.3083136e-06,-4.5322176e-06,-1.2512351e-06,1.7770305e-06,-7.788059e-06,-6.5903123e-06,5.8312075e-06,45077500000000.0,4777599600000.0,0.4503563,3.2424205e-06,-1.2569467e-06,-4.3958507e-06,-1.2016444e-06,1.7464305e-06,-7.5661014e-06,-6.399752e-06,5.6935987e-06,32294327000000.0,3143201700000.0,0.2956757,2.6085738e-06,-9.2714396e-07,-3.4508967e-06,-8.8423883e-07,1.4840815e-06,-6.0012967e-06,-5.062475e-06,4.6570162e-06,1172841400000.0,325300000000000.0,1.8682643,103400000000000.0,-1.6107299
1133,1.387,4.878696,5.7438474,4168.9165,355.84076,420.86038,246.78827,394.50204,-167.59073,28353650000000.0,26239140000000.0,2376721200000.0,0.40147838,1.1162896e-06,-7.169215e-07,-1.8005204e-06,-6.9429905e-07,3.2757234e-07,-2.892705e-06,-2.491893e-06,1.6913586e-06,24893542000000.0,2177867300000.0,0.36704463,1.0688672e-06,-6.746953e-07,-1.7121694e-06,-6.5311986e-07,3.2514532e-07,-2.7579422e-06,-2.3741345e-06,1.6308444e-06,16819961000000.0,1322157600000.0,0.23906152,8.056394e-07,-4.6532068e-07,-1.2469172e-06,-4.4942368e-07,2.8710488e-07,-2.0350988e-06,-1.7457114e-06,1.27062e-06,780089600000.0,254900000000000.0,1.2977352,56280000000000.0,-1.0919701
1134,1.3985,6.701193,5.2450924,4181.875,491.34567,386.53986,133.24574,-421.13812,263.04123,28834219000000.0,21817893000000.0,2226026400000.0,0.37818715,1.0649817e-06,-2.9525324e-07,-1.3316591e-06,-2.755934e-07,7.0156403e-07,-2.371929e-06,-1.9904883e-06,2.0073317e-06,20376183000000.0,1990591300000.0,0.34289968,1.0056568e-06,-2.7341167e-07,-1.2519876e-06,-2.5493569e-07,6.6758463e-07,-2.2342933e-06,-1.8740781e-06,1.9004542e-06,14897680000000.0,1214591300000.0,0.23262188,7.706248e-07,-1.94306e-07,-9.43876e-07,-1.8042992e-07,5.258431e-07,-1.6965621e-06,-1.4204579e-06,1.4700757e-06,690536300000.0,183100000000000.0,1.1646106,36280000000000.0,-0.96317095
1135,1.3996,7.0731735,5.8960505,4176.2046,518.1882,434.58514,169.81508,-218.56786,-72.74724,34504950000000.0,24316860000000.0,2680641800000.0,0.3882107,1.383798e-06,-4.4545357e-07,-1.7904325e-06,-4.1991424e-07,8.4768305e-07,-3.1417842e-06,-2.646069e-06,2.5417323e-06,24028517000000.0,2490480000000.0,0.36168003,1.3163161e-06,-4.1755254e-07,-1.6968501e-06,-3.9335376e-07,8.1221975e-07,-2.9822966e-06,-2.5107265e-06,2.4235003e-06,17300532000000.0,1499378000000.0,0.23799759,9.494879e-07,-2.7792325e-07,-1.2003162e-06,-2.6087335e-07,6.0784697e-07,-2.1275148e-06,-1.7872376e-06,1.7694304e-06,714186160000.0,182900000000000.0,1.2137663,37770000000000.0,-1.01772
1136,1.3985,5.9953475,6.043891,4182.562,439.26163,445.28018,-454.07562,13.644086,-222.07413,31909870000000.0,24124630000000.0,2351903800000.0,0.39154336,1.1418971e-06,1.4184162e-06,2.9830957e-07,1.4304409e-06,2.483997e-06,-8.097747e-07,-4.0432172e-07,3.9001848e-06,21817893000000.0,2060776100000.0,0.35041913,1.0594773e-06,1.2886974e-06,2.4954798e-07,1.2997558e-06,2.2770357e-06,-7.785406e-07,-4.0232632e-07,3.5908192e-06,14609338000000.0,1129404400000.0,0.22768806,7.340337e-07,8.227057e-07,1.03073404e-07,8.30079e-07,1.5064876e-06,-6.091707e-07,-3.4844092e-07,2.416171e-06,745933600000.0,86610000000000.0,1.0111604,14900000000000.0,-0.815166
1137,1.3979,6.376801,5.5740757,4181.369,467.30142,410.6173,-76.00173,-100.92985,-510.705,117066930000000.0,106494385000000.0,12020117000000.0,0.63476676,1.260346e-05,1.7585087e-06,-1.0445673e-05,1.8467803e-06,1.3211406e-05,-2.2714885e-05,-1.8186172e-05,2.8562314e-05,101784790000000.0,11272511000000.0,0.5854195,1.2237505e-05,1.6821126e-06,-1.0165981e-05,1.7660539e-06,1.2796836e-05,-2.2078833e-05,-1.7681068e-05,2.7698992e-05,70355494000000.0,7297431500000.0,0.38031772,9.722921e-06,1.2243214e-06,-8.180275e-06,1.2818307e-06,1.0025999e-05,-1.7644708e-05,-1.4147736e-05,2.185037e-05,2192719300000.0,260800000000000.0,2.868948,127300000000000.0,-2.5284598
1138,1.3985,5.3796597,5.026451,4193.1094,394.86374,370.43185,5.1866727,-111.41905,-151.53879,56226730000000.0,52766620000000.0,5645159000000.0,0.50335956,4.041622e-06,1.139842e-07,-3.808023e-06,1.6540511e-07,3.840647e-06,-7.747147e-06,-6.298114e-06,8.778468e-06,51132685000000.0,5322651000000.0,0.46542284,3.9423026e-06,1.0950827e-07,-3.7157533e-06,1.5928002e-07,3.7433706e-06,-7.558064e-06,-6.1445185e-06,8.559214e-06,37868940000000.0,3676763300000.0,0.30990598,3.2962007e-06,8.415445e-08,-3.11229e-06,1.2376522e-07,3.116127e-06,-6.3248253e-06,-5.142308e-06,7.1394024e-06,1279590700000.0,487800000000000.0,2.1760945,180600000000000.0,-1.9293729
1139,1.3985,6.5177035,5.5731544,4181.2783,477.70523,410.65417,129.78403,-202.62775,-396.84164,44212470000000.0,15762707000000.0,1576377100000.0,0.33617526,8.011024e-07,-1.3944201e-07,-9.1944514e-07,-1.2501563e-07,6.103755e-07,-1.7014971e-06,-1.414806e-06,1.5933774e-06,15474365000000.0,1470642000000.0,0.32117304,7.6165446e-07,-1.3165007e-07,-8.7321655e-07,-1.1796036e-07,5.811589e-07,-1.6167551e-06,-1.3441739e-06,1.5157094e-06,11822031000000.0,772126000000.0,0.21375704,4.9311967e-07,-8.0138555e-08,-5.6009065e-07,-7.142998e-08,3.8085213e-07,-1.0414614e-06,-8.649409e-07,9.856391e-07,516071030000.0,109600000000000.0,1.0773858,20090000000000.0,-0.918658
1140,1.3956,4.857953,5.821944,4186.136,355.7841,428.37094,-220.42023,-121.32054,-323.5622,129753990000000.0,127831710000000.0,14440254000000.0,0.67493963,1.8393854e-05,3.9491724e-06,-1.3824892e-05,3.9789297e-06,2.0435713e-05,-3.1699936e-05,-2.5081958e-05,4.2773816e-05,125524974000000.0,13850173000000.0,0.62941384,1.806084e-05,3.8262074e-06,-1.3623554e-05,3.8528283e-06,2.0006028e-05,-3.1174848e-05,-2.4675857e-05,4.1935247e-05,102457590000000.0,10480140000000.0,0.4312587,1.5842492e-05,3.1072857e-06,-1.2185089e-05,3.1160305e-06,1.7253542e-05,-2.7579894e-05,-2.1874479e-05,3.6464167e-05,2409627600000.0,463400000000000.0,3.7505689,295700000000000.0,-3.343
1141,1.3996,6.223403,5.577526,4185.389,456.4086,411.14658,-61.253773,-2.6381874,-445.97025,83523120000000.0,55842270000000.0,7164627000000.0,0.5119857,5.966239e-06,8.3432593e-07,-4.958268e-06,8.9766854e-07,6.3166526e-06,-1.076887e-05,-8.630211e-06,1.3610613e-05,50555997000000.0,6438274000000.0,0.4663309,5.6113454e-06,7.730189e-07,-4.6743153e-06,8.31882e-07,5.9269655e-06,-1.0139241e-05,-8.127576e-06,1.2785847e-05,38253400000000.0,3960639800000.0,0.31161815,4.2263196e-06,5.3912834e-07,-3.5608305e-06,5.8055633e-07,4.411683e-06,-7.676706e-06,-6.160671e-06,9.572687e-06,1351941500000.0,282000000000000.0,2.2322466,107100000000000.0,-1.9476298
1142,1.3956,6.346379,5.4979663,4176.999,464.56763,404.52866,202.44168,-24.072678,190.4346,34889406000000.0,10860889000000.0,803004350000.0,0.2992912,3.4206434e-07,-2.4540037e-07,-5.7801776e-07,-2.3815569e-07,7.612606e-08,-9.124053e-07,-7.898819e-07,4.950875e-07,9803635000000.0,688920100000.0,0.27098593,3.0742376e-07,-2.1680121e-07,-5.157135e-07,-2.1031144e-07,7.20962e-08,-8.162362e-07,-7.061144e-07,4.4859422e-07,7977467600000.0,382294750000.0,0.18697742,2.0049272e-07,-1.3168147e-07,-3.2656402e-07,-1.2750895e-07,5.653669e-08,-5.225514e-07,-4.507156e-07,3.0197793e-07,399789330000.0,138600000000000.0,0.97154665,22910000000000.0,-0.8527
1143,1.4048,6.393946,5.1830177,4197.835,470.41354,383.1618,-114.63263,-0.80943805,261.8555,69202128000000.0,59398490000000.0,6922767400000.0,0.5246713,5.4443253e-06,6.8834595e-07,-4.5975726e-06,7.493483e-07,5.6973777e-06,-9.89986e-06,-7.948897e-06,1.23537775e-05,58437350000000.0,6460942000000.0,0.4845086,5.271582e-06,6.562746e-07,-4.461352e-06,7.147426e-07,5.504471e-06,-9.595379e-06,-7.70613e-06,1.19486685e-05,41521278000000.0,4088663000000.0,0.31878045,4.25767e-06,4.8778486e-07,-3.6428282e-06,5.3217366e-07,4.3945074e-06,-7.789292e-06,-6.2625168e-06,9.594524e-06,1370917300000.0,298400000000000.0,2.1686542,110100000000000.0,-1.87407
1144,1.4072,5.6069875,5.253528,4207.6665,413.08337,388.7515,-286.279,-199.99284,-324.70224,32967125000000.0,25662455000000.0,2683034100000.0,0.39336762,1.4606085e-06,1.0709392e-06,-3.5718705e-07,1.0873824e-06,2.429208e-06,-1.7764845e-06,-1.2563357e-06,4.23252e-06,24605200000000.0,2486689600000.0,0.36584598,1.4020533e-06,1.0103756e-06,-3.603661e-07,1.0260352e-06,2.313782e-06,-1.7227504e-06,-1.2234186e-06,4.0445752e-06,18550014000000.0,1602780400000.0,0.24423261,1.0959471e-06,7.223331e-07,-3.4857328e-07,7.340329e-07,1.7393954e-06,-1.4134567e-06,-1.0229857e-06,3.0913393e-06,741901600000.0,297600000000000.0,1.4476811,73300000000000.0,-1.2206911
1145,1.4077,5.322853,5.2309694,4210.928,392.33008,387.1892,-237.42525,-91.28134,-113.0926,55553930000000.0,44885270000000.0,4542714300000.0,0.47546756,2.869621e-06,1.3046947e-06,-1.4930107e-06,1.3359295e-06,3.96007e-06,-4.2827714e-06,-3.2587136e-06,7.489144e-06,42482420000000.0,4225430700000.0,0.4346695,2.77321e-06,1.2381157e-06,-1.4653168e-06,1.2680165e-06,3.8033643e-06,-4.1613384e-06,-3.1715965e-06,7.2133867e-06,30756502000000.0,2776508000000.0,0.28812566,2.2196127e-06,9.044191e-07,-1.2581048e-06,9.270758e-07,2.9534965e-06,-3.4158898e-06,-2.6233215e-06,5.6806316e-06,1143676600000.0,231300000000000.0,1.6794301,66090000000000.0,-1.492
1146,1.4072,5.569278,5.130901,4208.6104,410.3796,379.68878,-154.16441,-94.05745,-185.02254,37003916000000.0,34312722000000.0,3706060500000.0,0.43879122,2.0607072e-06,7.2246706e-07,-1.2864767e-06,7.4911947e-07,2.6367138e-06,-3.2915789e-06,-2.5560396e-06,5.1706766e-06,31717641000000.0,3241527000000.0,0.39457327,1.9319305e-06,6.669766e-07,-1.2162523e-06,6.91785e-07,2.4610276e-06,-3.096046e-06,-2.4064154e-06,4.8363386e-06,14609338000000.0,1254161300000.0,0.22469379,1.0892015e-06,3.5024334e-07,-7.110296e-07,3.6374337e-07,1.3601527e-06,-1.7708194e-06,-1.3818602e-06,2.6985078e-06,1061978800000.0,138500000000000.0,1.3898354,32750000000000.0,-1.08094
1147,1.4106,4.9846826,5.2273974,4219.31,368.00522,387.48715,-193.89758,5.169816,73.574425,43924127000000.0,39502880000000.0,3930887800000.0,0.45559826,2.2285121e-06,8.0435444e-07,-1.3678838e-06,8.325665e-07,2.8730176e-06,-3.5359737e-06,-2.7405313e-06,5.612871e-06,36523345000000.0,3564079000000.0,0.4127847,2.1164606e-06,7.4992795e-07,-1.312875e-06,7.7650003e-07,2.713869e-06,-3.371945e-06,-2.616428e-06,5.315589e-06,22586805000000.0,1940923900000.0,0.25918764,1.4747847e-06,4.792978e-07,-9.573232e-07,4.9700765e-07,1.8452313e-06,-2.392094e-06,-1.8653815e-06,3.656802e-06,1087119200000.0,104700000000000.0,1.3383243,23840000000000.0,-1.104
1148,1.4095,6.926418,5.204327,4202.5737,510.53348,385.59833,-34.15726,-380.31567,296.3823,33928266000000.0,32967125000000.0,3033482700000.0,0.42719826,1.5751335e-06,1.8100971e-07,-1.35328e-06,2.0488001e-07,1.6482471e-06,-2.8887598e-06,-2.325489e-06,3.582394e-06,31909870000000.0,2856404600000.0,0.39954406,1.5304291e-06,1.7341237e-07,-1.3172228e-06,1.9650115e-07,1.5986669e-06,-2.8091104e-06,-2.2617971e-06,3.4777356e-06,20568410000000.0,1725081300000.0,0.25198227,1.2004905e-06,1.2394436e-07,-1.0447122e-06,1.4145823e-07,1.2399884e-06,-2.214903e-06,-1.7854127e-06,2.7129088e-06,941541100000.0,242700000000000.0,1.417217,58520000000000.0,-1.2028614
1149,1.4048,5.672229,5.3964515,4201.7627,417.3349,398.87402,-250.1651,-238.75098,-336.64496,29026448000000.0,22586805000000.0,2336722800000.0,0.37830648,1.177187e-06,8.635618e-07,-2.8775094e-07,8.780282e-07,1.96085e-06,-1.432121e-06,-1.0129229e-06,3.4147124e-06,21817893000000.0,2161030100000.0,0.35054284,1.1354671e-06,8.210293e-07,-2.893976e-07,8.349062e-07,1.8791746e-06,-1.3932004e-06,-9.888375e-07,3.281371e-06,15762707000000.0,1345870100000.0,0.23126931,8.6943606e-07,5.749842e-07,-2.748584e-07,5.8521516e-07,1.3839119e-06,-1.1200004e-06,-8.102654e-07,2.4568692e-06,682347400000.0,227700000000000.0,1.2707748,49230000000000.0,-1.05336
1150,1.4141,7.0033402,6.881133,4197.817,515.67554,510.39722,123.8324,-35.130592,-163.05118,54785017000000.0,22490690000000.0,2246279000000.0,0.37604803,1.6327397e-06,-3.766911e-07,-1.964092e-06,-3.4749192e-07,1.1481736e-06,-3.5577418e-06,-2.9731718e-06,3.1479296e-06,19799497000000.0,1884723600000.0,0.33629474,1.4759923e-06,-3.3392251e-07,-1.7687865e-06,-3.076755e-07,1.044078e-06,-3.2094363e-06,-2.6809403e-06,2.8516085e-06,12783171000000.0,889779850000.0,0.21437435,8.8497615e-07,-1.8746705e-07,-1.0474748e-06,-1.720543e-07,6.377257e-07,-1.9112485e-06,-1.5942716e-06,1.720956e-06,733196600000.0,77190000000000.0,1.1414119,14990000000000.0,-0.982773
1151,1.4124,5.9158254,7.1578856,4201.0293,435.3069,530.40125,91.59216,321.07437,-0.52054864,33639922000000.0,28161421000000.0,2686204800000.0,0.4087038,1.3844988e-06,-3.840332e-07,-1.7292788e-06,-3.5940806e-07,9.0745283e-07,-3.0812241e-06,-2.58507e-06,2.6016244e-06,26527482000000.0,2448728300000.0,0.3720529,1.317289e-06,-3.5787224e-07,-1.6376789e-06,-3.345794e-07,8.70481e-07,-2.9239852e-06,-2.4518756e-06,2.4821811e-06,18838358000000.0,1521999300000.0,0.24460037,1.0021029e-06,-2.4826497e-07,-1.2213587e-06,-2.3105177e-07,6.84564e-07,-2.1998594e-06,-1.8405583e-06,1.909792e-06,825411240000.0,231100000000000.0,1.3746672,54050000000000.0,-1.165
1152,1.4182,6.909317,5.506876,4217.3745,511.05423,409.57217,-216.08604,-189.78189,202.93195,28930333000000.0,12879285000000.0,810265740000.0,0.3145921,4.1802096e-07,2.739057e-07,-1.3487876e-07,2.8008506e-07,6.654006e-07,-5.4156465e-07,-3.9272297e-07,1.1815937e-06,11053117000000.0,656802400000.0,0.27801764,3.6092416e-07,2.3164125e-07,-1.212736e-07,2.3694342e-07,5.695539e-07,-4.7240772e-07,-3.4388646e-07,1.0151824e-06,7112440700000.0,290140160000.0,0.1768012,2.0683696e-07,1.2395734e-07,-7.8221454e-08,1.2692958e-07,3.1739035e-07,-2.79442e-07,-2.0577018e-07,5.726528e-07,543505800000.0,52710000000000.0,0.9230691,8278000000000.0,-0.693693
1153,1.4159,6.6154747,5.6251144,4214.763,488.81833,417.909,-219.70535,150.3537,-201.43735,80735810000000.0,73431150000000.0,7945631300000.0,0.5565721,6.982396e-06,1.9305548e-06,-4.8528436e-06,1.987928e-06,8.32334e-06,-1.1643086e-05,-9.142961e-06,1.6867807e-05,68048757000000.0,7351043000000.0,0.5085652,6.7211163e-06,1.8238595e-06,-4.704707e-06,1.8780532e-06,7.974135e-06,-1.1240817e-05,-8.83392e-06,1.6197117e-05,47960920000000.0,4723412300000.0,0.33240575,5.3568783e-06,1.3325721e-06,-3.8667454e-06,1.3715231e-06,6.2209724e-06,-9.075998e-06,-7.156301e-06,1.27676685e-05,1659544000000.0,385700000000000.0,2.5738418,168900000000000.0,-2.249
